DATE,Year,Month,Week,Facility_Name,Total_Traffic,Cash,EZPass,Violations,Violation_Rate
2013-12-16,2013,12,51,Bayonne,9726,984,8485,257,0.026424018095825622
2013-12-17,2013,12,51,Bayonne,8881,797,7836,248,0.027924783245130053
2013-12-18,2013,12,51,Bayonne,9896,959,8688,249,0.025161681487469684
2013-12-19,2013,12,51,Bayonne,10322,1043,8998,281,0.02722340631660531
2013-12-20,2013,12,51,Bayonne,10478,1152,9059,267,0.025481962206527962
2013-12-21,2013,12,51,Bayonne,7847,1293,6358,196,0.024977698483496878
2013-12-22,2013,12,51,Bayonne,7383,1181,6038,164,0.022213192469185968
2013-12-23,2013,12,52,Bayonne,9857,1116,8474,267,0.027087349092015826
2013-12-24,2013,12,52,Bayonne,9594,1276,8108,210,0.021888680425265792
2013-12-25,2013,12,52,Bayonne,5699,993,4568,138,0.02421477452184594
2013-12-26,2013,12,52,Bayonne,8462,1014,7210,239,0.028243913968329
2013-12-27,2013,12,52,Bayonne,9319,1131,7934,254,0.027256143363021783
2013-12-28,2013,12,52,Bayonne,7423,1210,6001,212,0.0285598814495487
2013-12-29,2013,12,52,Bayonne,6030,967,4936,127,0.021061359867330015
2013-12-30,2013,12,1,Bayonne,9541,1134,8156,251,0.026307514935541346
2013-12-31,2013,12,1,Bayonne,8748,1149,7379,220,0.025148605395518976
2014-01-01,2014,1,1,Bayonne,4983,846,4013,124,0.02488460766606462
2014-01-02,2014,1,1,Bayonne,8231,843,7181,207,0.025148827602964403
2014-01-03,2014,1,1,Bayonne,3325,365,2854,106,0.0318796992481203
2014-01-04,2014,1,1,Bayonne,5485,824,4477,184,0.03354603463992707
2014-01-05,2014,1,1,Bayonne,4904,728,4067,109,0.02222675367047308
2014-01-06,2014,1,2,Bayonne,9160,850,8060,250,0.027292576419213975
2014-01-07,2014,1,2,Bayonne,8668,782,7664,223,0.025726811259806182
2014-01-08,2014,1,2,Bayonne,8858,815,7847,197,0.02223978324678257
2014-01-09,2014,1,2,Bayonne,8746,810,7730,206,0.02355362451406357
2014-01-10,2014,1,2,Bayonne,9247,918,8093,236,0.02552179085108684
2014-01-11,2014,1,2,Bayonne,5640,875,4627,138,0.02446808510638298
2014-01-12,2014,1,2,Bayonne,5926,879,4900,147,0.02480593992575093
2014-01-13,2014,1,3,Bayonne,8786,792,7761,233,0.026519462781698155
2014-01-14,2014,1,3,Bayonne,8510,684,7621,205,0.02408930669800235
2014-01-15,2014,1,3,Bayonne,9890,833,8796,261,0.026390293225480282
2014-01-16,2014,1,3,Bayonne,9535,847,8445,243,0.025485055060304143
2014-01-17,2014,1,3,Bayonne,9542,946,8347,249,0.026095158247746802
2014-01-18,2014,1,3,Bayonne,6461,999,5293,169,0.026156941649899398
2014-01-19,2014,1,3,Bayonne,5374,806,4450,118,0.02195757350204689
2014-01-20,2014,1,4,Bayonne,7416,813,6408,195,0.026294498381877023
2014-01-21,2014,1,4,Bayonne,7408,570,6631,207,0.027942764578833695
2014-01-22,2014,1,4,Bayonne,5151,482,4530,139,0.0269850514463211
2014-01-23,2014,1,4,Bayonne,9062,802,7998,262,0.028911939969101744
2014-01-24,2014,1,4,Bayonne,9418,885,8298,235,0.024952219154809937
2014-01-25,2014,1,4,Bayonne,5248,788,4312,148,0.028201219512195123
2014-01-26,2014,1,4,Bayonne,5306,810,4362,134,0.025254428948360347
2014-01-27,2014,1,5,Bayonne,8785,828,7728,229,0.026067159931701764
2014-01-28,2014,1,5,Bayonne,8708,726,7780,203,0.023311897106109324
2014-01-29,2014,1,5,Bayonne,9165,802,8128,235,0.02564102564102564
2014-01-30,2014,1,5,Bayonne,9353,838,8249,266,0.028440072703945257
2014-01-31,2014,1,5,Bayonne,9770,1074,8448,248,0.025383828045035823
2014-02-01,2014,2,5,Bayonne,6605,998,5403,212,0.032096896290688876
2014-02-02,2014,2,5,Bayonne,5276,841,4312,123,0.0233131159969674
2014-02-03,2014,2,6,Bayonne,5685,494,5000,191,0.033597185576077396
2014-02-04,2014,2,6,Bayonne,8889,761,7865,263,0.029587130160872988
2014-02-05,2014,2,6,Bayonne,5425,509,4751,165,0.030414746543778803
2014-02-06,2014,2,6,Bayonne,9046,800,8014,232,0.02564669467167809
2014-02-07,2014,2,6,Bayonne,9608,985,8376,247,0.02570774354704413
2014-02-08,2014,2,6,Bayonne,5929,909,4875,145,0.024456063417102377
2014-02-09,2014,2,6,Bayonne,5199,735,4348,116,0.022311983073668013
2014-02-10,2014,2,7,Bayonne,8463,749,7475,239,0.028240576627673403
2014-02-11,2014,2,7,Bayonne,8536,777,7517,242,0.028350515463917526
2014-02-12,2014,2,7,Bayonne,9122,883,7990,249,0.027296645472484105
2014-02-13,2014,2,7,Bayonne,2868,251,2522,95,0.033124128312412834
2014-02-14,2014,2,7,Bayonne,7472,853,6402,217,0.029041755888650964
2014-02-15,2014,2,7,Bayonne,5014,788,4076,150,0.029916234543278818
2014-02-16,2014,2,7,Bayonne,5360,778,4452,130,0.024253731343283583
2014-02-17,2014,2,8,Bayonne,7319,843,6270,206,0.028145921573985516
2014-02-18,2014,2,8,Bayonne,7851,739,6862,250,0.03184307731499172
2014-02-19,2014,2,8,Bayonne,8536,782,7556,198,0.023195876288659795
2014-02-20,2014,2,8,Bayonne,8522,809,7518,195,0.02288195259328796
2014-02-21,2014,2,8,Bayonne,9040,953,7856,231,0.025553097345132742
2014-02-22,2014,2,8,Bayonne,6745,1000,5564,181,0.026834692364714603
2014-02-23,2014,2,8,Bayonne,6501,1025,5327,149,0.022919550838332563
2014-02-24,2014,2,9,Bayonne,8677,784,7678,215,0.0247781491298836
2014-02-25,2014,2,9,Bayonne,8774,820,7764,190,0.021654889446090723
2014-02-26,2014,2,9,Bayonne,8355,726,7403,226,0.027049670855774983
2014-02-27,2014,2,9,Bayonne,8937,814,7907,216,0.02416918429003021
2014-02-28,2014,2,9,Bayonne,9680,1016,8431,233,0.0240702479338843
2014-03-01,2014,3,9,Bayonne,6584,1010,5417,157,0.023845686512758202
2014-03-02,2014,3,9,Bayonne,5588,859,4621,108,0.019327129563350035
2014-03-03,2014,3,10,Bayonne,7365,673,6492,200,0.027155465037338764
2014-03-04,2014,3,10,Bayonne,8500,736,7537,227,0.026705882352941177
2014-03-05,2014,3,10,Bayonne,8672,763,7667,242,0.02790590405904059
2014-03-06,2014,3,10,Bayonne,8871,769,7850,252,0.028407169428474807
2014-03-07,2014,3,10,Bayonne,9688,1019,8431,238,0.024566473988439308
2014-03-08,2014,3,10,Bayonne,6204,1007,5055,142,0.022888459058671824
2014-03-09,2014,3,10,Bayonne,5689,882,4677,130,0.02285111618913693
2014-03-10,2014,3,11,Bayonne,8800,861,7695,244,0.02772727272727273
2014-03-11,2014,3,11,Bayonne,8792,851,7731,210,0.02388535031847134
2014-03-12,2014,3,11,Bayonne,9776,902,8642,232,0.023731587561374796
2014-03-13,2014,3,11,Bayonne,8694,793,7656,245,0.02818035426731079
2014-03-14,2014,3,11,Bayonne,9735,991,8488,257,0.026399589111453518
2014-03-15,2014,3,11,Bayonne,6382,1073,5171,138,0.02162331557505484
2014-03-16,2014,3,11,Bayonne,5911,894,4866,151,0.02554559296227373
2014-03-17,2014,3,12,Bayonne,8382,752,7412,218,0.02600811262228585
2014-03-18,2014,3,12,Bayonne,8599,752,7666,182,0.02116525177346203
2014-03-19,2014,3,12,Bayonne,8717,771,7748,198,0.022714236549271537
2014-03-20,2014,3,12,Bayonne,8929,836,7833,260,0.02911860230708926
2014-03-21,2014,3,12,Bayonne,10615,1180,9168,267,0.0251530852567122
2014-03-22,2014,3,12,Bayonne,6132,975,4997,160,0.02609262883235486
2014-03-23,2014,3,12,Bayonne,5767,878,4757,132,0.022888850355470784
2014-03-24,2014,3,13,Bayonne,8656,850,7562,244,0.028188539741219962
2014-03-25,2014,3,13,Bayonne,8610,798,7621,191,0.022183507549361207
2014-03-26,2014,3,13,Bayonne,8690,797,7687,206,0.023705408515535098
2014-03-27,2014,3,13,Bayonne,9154,852,8098,204,0.022285339742189207
2014-03-28,2014,3,13,Bayonne,9488,1003,8257,228,0.024030354131534568
2014-03-29,2014,3,13,Bayonne,6691,1025,5535,131,0.01957853833507697
2014-03-30,2014,3,13,Bayonne,5403,838,4464,101,0.018693318526744402
2014-03-31,2014,3,14,Bayonne,8431,755,7471,205,0.024315027873324634
2014-04-01,2014,4,14,Bayonne,8687,780,7701,206,0.023713595027051917
2014-04-02,2014,4,14,Bayonne,8675,732,7760,183,0.021095100864553313
2014-04-03,2014,4,14,Bayonne,8770,820,7751,199,0.022690992018244014
2014-04-04,2014,4,14,Bayonne,9358,896,8255,207,0.022120111134857876
2014-04-05,2014,4,14,Bayonne,6553,1061,5323,169,0.02578971463451854
2014-04-06,2014,4,14,Bayonne,5891,933,4818,140,0.023765065353929724
2014-04-07,2014,4,15,Bayonne,8821,805,7791,225,0.025507312096134226
2014-04-08,2014,4,15,Bayonne,8762,769,7790,203,0.023168226432321387
2014-04-09,2014,4,15,Bayonne,9037,801,8015,221,0.024455018258271552
2014-04-10,2014,4,15,Bayonne,9320,890,8202,228,0.024463519313304722
2014-04-11,2014,4,15,Bayonne,8974,936,7788,250,0.027858257187430353
2014-04-12,2014,4,15,Bayonne,6667,1128,5393,146,0.021898905054747262
2014-04-13,2014,4,15,Bayonne,6010,928,4941,141,0.02346089850249584
2014-04-14,2014,4,16,Bayonne,8827,913,7674,241,0.02730259431290359
2014-04-15,2014,4,16,Bayonne,8293,805,7290,198,0.02387555769926444
2014-04-16,2014,4,16,Bayonne,8387,759,7433,195,0.023250268272326218
2014-04-17,2014,4,16,Bayonne,9081,892,7944,245,0.026979407554234114
2014-04-18,2014,4,16,Bayonne,7652,946,6495,211,0.027574490329325668
2014-04-19,2014,4,16,Bayonne,6657,1115,5374,168,0.025236593059936908
2014-04-20,2014,4,16,Bayonne,6197,1018,5041,138,0.02226883976117476
2014-04-21,2014,4,17,Bayonne,7987,802,7000,186,0.023287842744459747
2014-04-22,2014,4,17,Bayonne,8270,809,7258,203,0.024546553808948005
2014-04-23,2014,4,17,Bayonne,8633,745,7688,200,0.023166917641607783
2014-04-24,2014,4,17,Bayonne,9011,835,7933,243,0.026967040284097216
2014-04-25,2014,4,17,Bayonne,9362,978,8140,244,0.026062807092501604
2014-04-26,2014,4,17,Bayonne,6042,937,4951,154,0.025488248924197286
2014-04-27,2014,4,17,Bayonne,5603,916,4568,119,0.021238622166696412
2014-04-28,2014,4,18,Bayonne,8492,799,7470,223,0.026260009420631183
2014-04-29,2014,4,18,Bayonne,8517,759,7565,193,0.022660561230480217
2014-04-30,2014,4,18,Bayonne,8253,709,7352,192,0.023264267539076698
2014-05-01,2014,5,18,Bayonne,8674,819,7627,228,0.026285450772423335
2014-05-02,2014,5,18,Bayonne,9645,953,8432,260,0.02695697252462416
2014-05-05,2014,5,19,Bayonne,8724,821,7645,259,0.029688216414488766
2014-05-06,2014,5,19,Bayonne,8828,751,7864,213,0.024127775260534664
2014-05-07,2014,5,19,Bayonne,8812,793,7794,225,0.025533363595097593
2014-05-08,2014,5,19,Bayonne,8945,856,7837,252,0.028172163219675795
2014-05-09,2014,5,19,Bayonne,9316,949,8097,270,0.02898239587805925
2014-05-10,2014,5,19,Bayonne,5792,904,4691,197,0.03401243093922652
2014-05-11,2014,5,19,Bayonne,6401,1014,5239,148,0.023121387283236993
2014-05-12,2014,5,20,Bayonne,8545,796,7478,271,0.03171445289643066
2014-05-13,2014,5,20,Bayonne,8492,775,7473,244,0.0287329251059821
2014-05-14,2014,5,20,Bayonne,8668,753,7697,218,0.025149976926626672
2014-05-15,2014,5,20,Bayonne,8722,762,7744,216,0.02476496216464114
2014-05-16,2014,5,20,Bayonne,8711,796,7709,206,0.02364826081965331
2014-05-17,2014,5,20,Bayonne,127,26,98,3,0.023622047244094488
2014-05-18,2014,5,20,Bayonne,4551,788,3671,92,0.02021533728850802
2014-05-19,2014,5,21,Bayonne,8624,816,7579,229,0.026553803339517627
2014-05-20,2014,5,21,Bayonne,8985,733,8034,218,0.02426265998887034
2014-05-21,2014,5,21,Bayonne,8778,739,7829,210,0.023923444976076555
2014-05-22,2014,5,21,Bayonne,9145,831,8100,214,0.023400765445598687
2014-05-23,2014,5,21,Bayonne,9694,1007,8471,216,0.022281823808541365
2014-05-24,2014,5,21,Bayonne,5411,949,4333,129,0.02384032526335243
2014-05-25,2014,5,21,Bayonne,5352,975,4236,141,0.026345291479820628
2014-05-26,2014,5,22,Bayonne,5549,966,4439,144,0.025950621733645703
2014-05-27,2014,5,22,Bayonne,8812,845,7689,279,0.03166137085792102
2014-05-28,2014,5,22,Bayonne,9039,820,7996,223,0.02467087067153446
2014-05-29,2014,5,22,Bayonne,9922,869,8821,232,0.02338238258415642
2014-05-30,2014,5,22,Bayonne,9993,997,8730,266,0.02661863304313019
2014-05-31,2014,5,22,Bayonne,8159,1269,6668,222,0.02720921681578625
2014-06-01,2014,6,22,Bayonne,6696,1003,5536,157,0.0234468339307049
2014-06-02,2014,6,23,Bayonne,8772,839,7683,251,0.02861377108983128
2014-06-03,2014,6,23,Bayonne,8572,739,7619,215,0.02508166122258516
2014-06-04,2014,6,23,Bayonne,8533,776,7522,235,0.027540138286651823
2014-06-05,2014,6,23,Bayonne,8442,796,7434,213,0.02523098791755508
2014-06-06,2014,6,23,Bayonne,9805,1016,8547,242,0.02468128505864355
2014-06-07,2014,6,23,Bayonne,6316,1054,5087,175,0.027707409753008234
2014-06-08,2014,6,23,Bayonne,6112,945,5040,127,0.020778795811518324
2014-06-09,2014,6,24,Bayonne,8223,795,7194,234,0.028456767603064575
2014-06-10,2014,6,24,Bayonne,8678,769,7696,215,0.024775293846508412
2014-06-11,2014,6,24,Bayonne,8722,798,7677,247,0.028319192845677597
2014-06-12,2014,6,24,Bayonne,9757,886,8626,245,0.025110177308598956
2014-06-13,2014,6,24,Bayonne,9638,971,8331,336,0.034862004565262505
2014-06-14,2014,6,24,Bayonne,6848,1231,5446,171,0.024970794392523366
2014-06-15,2014,6,24,Bayonne,6621,1047,5438,136,0.02054070382117505
2014-06-16,2014,6,25,Bayonne,9062,865,7940,257,0.028360185389538734
2014-06-17,2014,6,25,Bayonne,8824,814,7792,218,0.02470534904805077
2014-06-18,2014,6,25,Bayonne,8915,830,7870,215,0.02411665731912507
2014-06-19,2014,6,25,Bayonne,9376,931,8197,248,0.026450511945392493
2014-06-20,2014,6,25,Bayonne,9731,1090,8384,258,0.026513205220429555
2014-06-21,2014,6,25,Bayonne,6122,1054,4912,156,0.02548186867036916
2014-06-22,2014,6,25,Bayonne,7199,1220,5833,146,0.02028059452701764
2014-06-23,2014,6,26,Bayonne,8959,893,7831,235,0.026230606094430182
2014-06-24,2014,6,26,Bayonne,8982,812,7957,213,0.023714094856379427
2014-06-25,2014,6,26,Bayonne,8757,866,7700,192,0.021925316889345667
2014-06-26,2014,6,26,Bayonne,9091,942,7918,231,0.025409745902540973
2014-06-27,2014,6,26,Bayonne,10013,1182,8578,254,0.025367022870268652
2014-06-28,2014,6,26,Bayonne,6476,1141,5143,192,0.02964793082149475
2014-06-29,2014,6,26,Bayonne,7454,1278,5996,180,0.024148108398175477
2014-06-30,2014,6,27,Bayonne,8699,885,7623,191,0.021956546729509138
2014-07-01,2014,7,27,Bayonne,8791,834,7754,203,0.023091798430212716
2014-07-02,2014,7,27,Bayonne,8719,839,7656,224,0.025691019612340864
2014-07-03,2014,7,27,Bayonne,9276,1036,7978,262,0.02824493316084519
2014-07-04,2014,7,27,Bayonne,4729,854,3771,104,0.021991964474518927
2014-07-05,2014,7,27,Bayonne,5654,1035,4469,150,0.026529890343119915
2014-07-06,2014,7,27,Bayonne,6467,1141,5170,156,0.02412246791402505
2014-07-07,2014,7,28,Bayonne,8464,853,7356,255,0.030127599243856332
2014-07-08,2014,7,28,Bayonne,8601,773,7617,211,0.02453203115916754
2014-07-09,2014,7,28,Bayonne,8626,832,7570,224,0.025968003709714815
2014-07-10,2014,7,28,Bayonne,9326,886,8183,257,0.027557366502251768
2014-07-11,2014,7,28,Bayonne,9144,1026,7896,222,0.024278215223097113
2014-07-12,2014,7,28,Bayonne,6382,1102,5084,196,0.03071137574428079
2014-07-13,2014,7,28,Bayonne,6185,997,5047,141,0.022797089733225546
2014-07-14,2014,7,29,Bayonne,8469,822,7388,259,0.030582123036958318
2014-07-15,2014,7,29,Bayonne,9562,889,8461,212,0.022171093913407238
2014-07-16,2014,7,29,Bayonne,8804,839,7732,234,0.026578827805542934
2014-07-17,2014,7,29,Bayonne,9190,934,8014,242,0.026332970620239392
2014-07-18,2014,7,29,Bayonne,9448,1088,8101,259,0.02741320914479255
2014-07-19,2014,7,29,Bayonne,5797,974,4650,173,0.029843022252889425
2014-07-20,2014,7,29,Bayonne,7108,1189,5778,141,0.01983680360157569
2014-07-21,2014,7,30,Bayonne,8166,826,7086,254,0.031104579965711487
2014-07-22,2014,7,30,Bayonne,8444,827,7380,237,0.028067266698247276
2014-07-23,2014,7,30,Bayonne,8982,910,7828,244,0.027165441995101312
2014-07-24,2014,7,30,Bayonne,8927,904,7783,240,0.02688473171278145
2014-07-25,2014,7,30,Bayonne,9216,1025,7954,238,0.025824652777777776
2014-07-26,2014,7,30,Bayonne,6274,1156,4949,169,0.02693656359579216
2014-07-27,2014,7,30,Bayonne,6597,1073,5389,135,0.020463847203274217
2014-07-28,2014,7,31,Bayonne,8548,878,7478,192,0.022461394478240523
2014-07-29,2014,7,31,Bayonne,8609,823,7577,209,0.02427691950284586
2014-07-30,2014,7,31,Bayonne,8653,811,7632,210,0.02426903963943141
2014-07-31,2014,7,31,Bayonne,9378,982,8186,210,0.022392834293026232
2014-08-01,2014,8,31,Bayonne,9389,1066,8091,232,0.024709766748322506
2014-08-02,2014,8,31,Bayonne,1,0,1,0,0.0
2014-08-03,2014,8,31,Bayonne,2888,466,2360,62,0.02146814404432133
2014-08-04,2014,8,32,Bayonne,8666,853,7576,237,0.027348257558273713
2014-08-05,2014,8,32,Bayonne,8290,769,7300,221,0.026658624849215922
2014-08-06,2014,8,32,Bayonne,8571,747,7606,218,0.025434605063586514
2014-08-07,2014,8,32,Bayonne,8558,868,7480,210,0.024538443561579807
2014-08-08,2014,8,32,Bayonne,9164,995,7901,268,0.029244871235268442
2014-08-09,2014,8,32,Bayonne,2,0,2,0,0.0
2014-08-10,2014,8,32,Bayonne,3239,530,2642,67,0.020685396727384994
2014-08-11,2014,8,33,Bayonne,8655,863,7559,233,0.026920854997111495
2014-08-12,2014,8,33,Bayonne,8530,720,7596,214,0.025087924970691677
2014-08-13,2014,8,33,Bayonne,8350,733,7412,205,0.024550898203592814
2014-08-14,2014,8,33,Bayonne,8949,909,7798,242,0.02704212761202369
2014-08-15,2014,8,33,Bayonne,8734,931,7587,216,0.024730936569727503
2014-08-16,2014,8,33,Bayonne,74,13,52,9,0.12162162162162163
2014-08-17,2014,8,33,Bayonne,4778,810,3859,109,0.022812892423608205
2014-08-18,2014,8,34,Bayonne,8289,808,7251,230,0.027747617324164555
2014-08-19,2014,8,34,Bayonne,8376,754,7408,214,0.025549188156638012
2014-08-20,2014,8,34,Bayonne,8543,821,7519,203,0.023762144445745054
2014-08-21,2014,8,34,Bayonne,8481,864,7381,236,0.02782690720433911
2014-08-22,2014,8,34,Bayonne,8830,943,7628,259,0.029331823329558325
2014-08-23,2014,8,34,Bayonne,5067,884,4053,130,0.025656206828498125
2014-08-24,2014,8,34,Bayonne,6691,1103,5458,130,0.019429083843969512
2014-08-25,2014,8,35,Bayonne,8278,852,7208,218,0.026334863493597486
2014-08-26,2014,8,35,Bayonne,8510,796,7487,227,0.026674500587544066
2014-08-27,2014,8,35,Bayonne,8538,904,7409,225,0.02635277582572031
2014-08-28,2014,8,35,Bayonne,8871,920,7754,197,0.02220719197384737
2014-08-29,2014,8,35,Bayonne,9046,1037,7773,236,0.02608887906256909
2014-08-30,2014,8,35,Bayonne,5614,1044,4410,160,0.028500178126113287
2014-08-31,2014,8,35,Bayonne,5988,1105,4753,130,0.02171008684034736
2014-09-01,2014,9,36,Bayonne,5373,906,4342,125,0.023264470500651405
2014-09-02,2014,9,36,Bayonne,8814,880,7677,257,0.029158157476741546
2014-09-03,2014,9,36,Bayonne,8561,815,7516,230,0.02686602032472842
2014-09-04,2014,9,36,Bayonne,8604,808,7612,184,0.021385402138540215
2014-09-05,2014,9,36,Bayonne,9382,1020,8107,255,0.02717970581965466
2014-09-06,2014,9,36,Bayonne,5376,923,4326,127,0.023623511904761904
2014-09-07,2014,9,36,Bayonne,5994,910,4952,132,0.022022022022022022
2014-09-08,2014,9,37,Bayonne,8437,785,7410,242,0.028683181225554105
2014-09-09,2014,9,37,Bayonne,8443,754,7484,205,0.024280469027596827
2014-09-10,2014,9,37,Bayonne,8501,755,7526,220,0.025879308316668626
2014-09-11,2014,9,37,Bayonne,8735,774,7745,216,0.02472810532341156
2014-09-12,2014,9,37,Bayonne,9020,859,7920,241,0.02671840354767184
2014-09-15,2014,9,38,Bayonne,8167,713,7203,251,0.03073343945145096
2014-09-16,2014,9,38,Bayonne,8391,681,7495,215,0.025622690978429268
2014-09-17,2014,9,38,Bayonne,8709,761,7695,253,0.029050407624296705
2014-09-18,2014,9,38,Bayonne,8643,756,7665,222,0.02568552585907671
2014-09-19,2014,9,38,Bayonne,9363,973,8168,222,0.023710349247036206
2014-09-20,2014,9,38,Bayonne,5382,871,4379,132,0.024526198439241916
2014-09-21,2014,9,38,Bayonne,6217,953,5116,148,0.023805694064661414
2014-09-22,2014,9,39,Bayonne,8514,773,7539,202,0.023725628376791166
2014-09-23,2014,9,39,Bayonne,8564,754,7621,190,0.022185894441849603
2014-09-24,2014,9,39,Bayonne,9075,829,8032,214,0.023581267217630854
2014-09-25,2014,9,39,Bayonne,8134,764,7177,193,0.02372756331448242
2014-09-26,2014,9,39,Bayonne,8516,897,7429,190,0.022310944105213715
2014-09-27,2014,9,39,Bayonne,234,38,192,4,0.017094017094017096
2014-09-28,2014,9,39,Bayonne,5785,899,4762,124,0.021434745030250647
2014-09-29,2014,9,40,Bayonne,8451,767,7465,219,0.025914093006744764
2014-09-30,2014,9,40,Bayonne,8432,739,7486,207,0.024549335863377608
2014-10-01,2014,10,40,Bayonne,8402,772,7404,226,0.026898357533920496
2014-10-02,2014,10,40,Bayonne,8540,753,7569,218,0.025526932084309135
2014-10-03,2014,10,40,Bayonne,9300,949,8122,229,0.024623655913978495
2014-10-04,2014,10,40,Bayonne,5464,894,4446,124,0.022693997071742314
2014-10-05,2014,10,40,Bayonne,5919,849,4939,131,0.02213211691164048
2014-10-06,2014,10,41,Bayonne,8389,764,7411,215,0.0256287996185481
2014-10-07,2014,10,41,Bayonne,8492,710,7586,196,0.023080546396608573
2014-10-08,2014,10,41,Bayonne,8460,745,7542,173,0.02044917257683215
2014-10-09,2014,10,41,Bayonne,8072,774,7078,220,0.027254707631318136
2014-10-10,2014,10,41,Bayonne,9016,937,7863,217,0.02406832298136646
2014-10-11,2014,10,41,Bayonne,5528,888,4505,135,0.024421128798842257
2014-10-12,2014,10,41,Bayonne,7240,1013,6082,145,0.020027624309392266
2014-10-13,2014,10,42,Bayonne,8244,806,7261,177,0.021470160116448325
2014-10-14,2014,10,42,Bayonne,8603,796,7599,209,0.024293850982215506
2014-10-15,2014,10,42,Bayonne,8745,756,7769,220,0.025157232704402517
2014-10-16,2014,10,42,Bayonne,8119,761,7156,202,0.02487991131912797
2014-10-17,2014,10,42,Bayonne,8494,882,7414,198,0.023310572168589592
2014-10-18,2014,10,42,Bayonne,5381,859,4378,144,0.026760825125441368
2014-10-19,2014,10,42,Bayonne,5689,809,4768,112,0.019687115486025662
2014-10-20,2014,10,43,Bayonne,8369,714,7437,218,0.026048512367068944
2014-10-21,2014,10,43,Bayonne,8328,687,7451,190,0.02281460134486071
2014-10-22,2014,10,43,Bayonne,8293,679,7445,169,0.020378632581695404
2014-10-23,2014,10,43,Bayonne,8690,816,7664,210,0.024165707710011506
2014-10-24,2014,10,43,Bayonne,9014,866,7927,221,0.024517417350787662
2014-10-25,2014,10,43,Bayonne,5432,792,4496,144,0.026509572901325478
